"var1"	"var2"	"var3"	"var4"	"var5"	"var6"	"var7"	"var8"	"var9"	"var10"	"var11"	"var12"	"var13"	"var14"	"var15"
"1"	-0.240717275360595	-0.928671274091765	-1.03785683315428	-1.12793826415473	-0.720250489111397	-1.63463237263773	-1.02125031168728	-1.62710363526198	-1.51050728219151	-1.46875089681734	-0.704761978339525	-2.0790506946612	0.269363261525637	-1.92671928933295	-0.288166067349819
"2"	0.623928966361373	0.220213412268475	0.723042013146616	1.39757324293397	-1.27970685638155	0.308111260574547	-1.32669146309756	-0.112903685553814	-0.171945480802537	0.350768400212584	0.487419035446832	0.786232077755075	0.202629120827977	1.59694890773806	1.5401063306283
"3"	1.21604403948343	-0.139997923236009	1.15188434088321	0.687009447864482	-0.551441873657876	-1.04432854847214	-0.554316371317778	-1.31136494546346	0.652354704233401	1.11214059531257	0.281281149272858	0.54692473964371	0.172766066965876	0.898108328399794	2.99758381191504
"4"	-0.484622269153755	0.136801571244562	-0.610258131819543	-0.663448548337191	-0.110651143052331	1.55723436381546	-1.24776692677094	-0.614465778197428	0.416244999536026	0.11784178319971	0.943262173130355	1.14580387868354	0.432467020204614	-1.097734937399	-0.425546050394665
"5"	0.81981518786616	-0.405227846000306	-0.349206515919641	0.348979238194854	0.0510349147235059	0.202625774723211	0.65883199961901	0.420691081112861	0.108138488682468	-0.367586061030969	0.229095247478699	-0.836050183473967	0.0145832054891292	-0.584047799773687	0.445117031960035
"6"	-0.0475333694007997	1.14580813996748	0.251259868499675	1.75399104554299	1.50469151823669	-0.476175769044169	-0.456808224729949	0.958520854742882	0.784508423911855	-0.744530738882746	0.59268953349847	0.54310974067144	-0.430448321314593	-0.446484618363646	0.167923332472594
"7"	-0.697765730429039	-0.351737612982751	-0.9522195979345	0.626244989825605	0.436288968890432	-0.850236160132122	-1.22978244323571	-0.470719235671703	-0.895452194086125	-0.225032861266746	-2.46007911097834	0.352950898956075	-0.836030222871699	-1.53126654520827	-1.32748894901899
"8"	-1.09503512021244	0.046596856696615	-0.560985679761148	-1.94779859188609	-1.33719431604327	-0.265622989560893	1.00740877474218	-1.49169310720831	-0.860108337426204	-0.701195969933774	-1.12645450402513	0.16024481159381	0.0478426934867908	-1.15536904834523	-1.39394759697067
"9"	0.630965363813425	2.70501035998532	1.0395985265079	1.32891703485439	1.48830526536087	-0.618877004293042	1.44562268770307	1.53624562372583	1.42820962130882	0.640003903454082	0.575640808496011	2.15087692895226	2.04596576815972	0.780233678120573	-0.795322774359031
"10"	2.2720539675241	1.46459627143085	-0.0371869379792255	1.05112649874966	0.122306005728934	0.893138000891764	-0.405391705122941	1.09389781021629	0.570886410054973	-0.0597906585597894	1.55071934848285	1.67599955743955	0.826158088793985	-0.307287205485244	-0.323587156716808
